connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
2.0,0.48999998,0.35,13.547,7.7499995,0.6400003,55.695,50.07,1
2.0,0.442,0.25,7.6800003,0.07,0.0,19.445,49.93,1
2.0,0.72000027,0.5799997,1.6929997,-0.07,0.07,19.284,49.93,1
2.0,0.57,2.37,16.05,3.4038,0.21207477,59.956,50.0,1
2.0,1.7719998,0.52999973,13.547999,11.25,0.91000026,22.393,49.93,1
0.0,9.79,9.650001,12.06,0.7700003,0.1130503,1.2759999,22.07,1
1.0,42.92,42.92,0.23,10.66,0.0,0.005,7.0,1
2.0,0.31,0.22600001,5.6800003,0.45999998,0.11246957,24.028,49.93,1
0.0,18.84,18.710001,7.4800005,1.9121997,0.17400001,0.444,7.0,1
2.0,1.1800003,1.1800003,58.846,-0.029999997,0.16,46.951,50.07,1
2.0,0.52999973,0.43,13.190001,2.9613998,0.1480543,22.17,49.93,1
2.0,0.458,0.25,8.062,0.07,0.0,18.982,49.93,1
2.0,-0.07,0.08,0.050000004,0.55800027,3.996667,12.07,49.93,1
2.0,0.5059999,0.35,13.279,0.07,0.0,25.741,49.93,1
2.0,0.7700003,0.6299997,9.88,11.700001,1.2699997,57.673,50.07,1
2.0,0.6900003,0.22999999,4.6740003,1.1599997,0.16000001,7.7219996,49.93,1
2.0,0.19999999,0.35,5.0000005,0.07,0.0,12.141,49.93,1
2.0,0.9200003,0.45999998,24.41,3.2499998,0.060000002,28.869999,49.93,1
2.0,0.3,0.3,5.131,33.83,0.0,17.103,50.0,1
2.0,0.10999999,0.24,4.3,0.8752003,0.11425631,25.776,49.944,1
2.0,1.0120001,0.37,8.86,1.5964,0.2252082,19.907,49.93,1
2.0,0.18,0.18,4.76,0.8662,0.18197478,-47.213,50.0,1
2.0,0.5900003,0.5900003,23.591,1.8699996,0.09,21.697,50.07,1
2.0,1.1799997,0.21000001,8.091,1.5100003,0.27,28.716,50.07,1
0.0,2.1,2.1799996,22.86,4.5904,0.13324466,10.936999,21.93,1
2.0,0.72000027,2.9600003,12.889,15.06,1.2499996,19.652,50.07,1
2.0,0.85000026,0.84600025,24.380001,4.8710003,0.13208589,31.019,49.93,1
1.0,0.18,0.18,0.035,0.89999974,0.9400003,4.3700004,7.0,1
0.0,3.2199998,3.0800004,22.94,4.1426,0.25297332,7.1900005,7.0699997,1
2.0,0.45,1.1500003,14.83,11.59,0.84600025,38.912,50.07,1
2.0,0.24,0.42,15.477,2.7799997,0.10000001,44.489998,49.93,1
0.0,1.12,0.4,7.24,0.0,0.0,18.1,7.0,1
2.0,0.77,0.77,8.15,31.11,0.0,10.584,50.0,1
2.0,0.19999999,0.54000014,20.07,-0.07,0.0,42.921,50.07,1
2.0,0.472,0.402,6.6239996,4.9808,0.40627164,34.86,49.93,1
2.0,0.278,0.232,7.9,1.9975997,0.17185697,30.723999,49.93,1
0.0,0.37,0.22,6.5599995,16.630001,0.07,22.309,22.07,1
0.0,68.51996,15.34,7.22,1.3753997,0.12657343,0.45,7.0,1
1.0,16.02,15.88,9.4,0.7500003,0.8699997,0.5149997,7.0699997,1
2.0,0.13,0.142,3.5680003,0.9900003,0.18,36.45,49.93,1
2.0,0.14,0.14,8.001,0.07,0.0,33.07,49.93,1
2.0,0.7700003,0.7700003,67.44396,11.259999,0.8299997,17.827,50.07,1
1.0,16.14,16.0,2.8400004,0.31,1.1600003,0.111,7.0699997,1
2.0,0.17,0.32999998,8.29,1.5949997,0.11241628,32.224,49.93,1
0.0,118.54004,118.39996,0.07,0.07,0.07,-0.07,7.0699997,1
2.0,0.8,3.33,25.36,5.0996,0.20108832,7.616,50.0,1
2.0,0.7700003,0.6399997,6.5400004,1.7413996,0.1828593,9.38,49.93,1
2.0,0.17999999,0.44,12.83,2.7799997,0.14,34.935,50.07,1
2.0,0.19,0.43,4.9220004,1.0500003,0.15,41.67,49.93,1
0.0,3.3500004,1.8699996,5.2500005,1.5095997,0.20060152,1.4860003,22.07,1
0.0,1.8999997,2.8700004,20.06,-0.07,0.0,6.729,7.0699997,1
0.0,0.0,0.0,0.0,19.45,0.0,0.0,22.0,1
2.0,0.3,0.23000002,16.14,3.3338003,0.28181082,53.497,50.07,1
2.0,0.32,0.42000002,4.8900003,1.4363997,0.20548388,10.191999,49.93,1
2.0,0.75,0.75,14.45,16.47,1.14,65.58,50.0,1
0.0,5.0499997,4.92,9.04,2.2049997,0.20635785,1.7560003,7.0,1
0.0,0.18,4.34,1.22,0.6832,0.56,0.281,22.0,1
0.0,5.5000005,5.6499996,21.050001,4.4009995,0.1350663,3.8549998,7.0,1
2.0,1.0699997,0.93999976,16.18,3.3582003,0.23987886,15.950001,50.07,1
2.0,0.49199998,0.46,15.58,3.2606003,0.1428179,34.064,49.93,1
2.0,0.22,0.43999997,7.24,0.9300003,0.050000004,47.87,49.93,1
2.0,0.7400003,0.62799984,23.49,-0.22999999,0.15,35.025,50.07,1
2.0,0.3,0.78000027,33.876,-0.07,0.0,47.704,49.972,1
0.0,61.07,17.51,22.52,4.5294003,0.13360336,1.3549997,7.0,1
2.0,0.294,0.23000002,1.7849997,1.0646003,0.3783152,12.1970005,50.07,1
2.0,0.3,0.3,10.87,1.9886,0.18294388,-23.931,50.0,1
2.0,0.508,0.41,0.17899999,2.8900003,0.24,36.035,49.972,1
0.0,5.4199996,5.2900004,6.59,1.7535996,0.18279281,1.1730003,7.0,1
3.0,0.39,0.39,7.2200003,0.07,0.0,135.50597,149.92996,1
2.0,0.48999998,0.17999999,5.2900004,1.5095997,0.19858208,12.832,49.944,1
2.0,-0.07,0.07,13.74,2.8946004,0.24486905,-0.07,50.07,1
2.0,0.45,0.45,16.35,0.31,0.29000002,43.281,50.07,1
0.0,86.77996,86.93004,40.45,7.9511995,0.26450148,0.53600013,7.0699997,1
2.0,0.7700003,0.6199997,11.22,0.44,0.15368469,16.432,49.93,1
2.0,0.29,0.3,2.2800002,0.9606003,0.30897874,10.287,49.93,1
2.0,0.8200003,0.6799997,19.092,3.1600003,0.24,52.526,50.07,1
0.0,0.0,0.0,0.0,0.0,0.0,30.417,22.0,1
2.0,0.15,0.15,5.56,0.83,0.15,62.273,50.0,1
2.0,2.2300003,0.6100003,14.349999,-0.07,0.0,26.514,50.07,1
2.0,0.54000014,0.5260001,6.2300005,0.9300003,0.7299997,13.474,49.93,1
2.0,0.7500003,0.7500003,136.62897,0.07,0.0,38.322998,50.07,1
2.0,0.39,0.7699997,19.64,4.1447997,0.1367377,23.534,50.07,1
2.0,31.8,7.05,27.91,0.07,0.0,3.9999998,50.07,1
2.0,0.22,0.344,5.9800005,0.07,0.0,15.195,49.93,1
2.0,0.9239998,0.47599998,10.483999,1.8700004,0.204,24.725,49.93,1
0.0,15.2300005,4.04,34.0,6.7678,0.12658939,2.2949996,21.93,1
2.0,0.34,0.14,6.6200004,2.5709996,0.30384156,25.801,50.07,1
2.0,0.9599999,0.9599999,52.138,-0.07,0.0,50.481,50.07,1
2.0,0.6200003,0.57400006,18.93,3.8706002,0.1374,33.999,49.93,1
1.0,46.14,15.66,6.6899996,0.07,0.07,0.351,7.0699997,1
2.0,0.35,0.34,5.0,1.3786,0.27572,68.763,50.0,1
2.0,0.19999999,0.358,7.8170004,1.6299996,0.13000001,23.97,49.93,1
2.0,0.85000026,0.71999973,13.83,2.9434004,0.18879136,17.553,50.07,1
2.0,0.38,0.38,3.2979996,-0.07,0.07,40.07,49.93,1
1.0,304.3601,304.49988,82.40096,14.2699995,1.0000002,0.12,22.07,1
1.0,8.12,38.44,36.43,5.84,0.16,4.486,7.0,1
1.0,21.98,96.51,0.83,0.0,0.0,0.038,22.0,1
2.0,0.43,0.43,13.305,0.0,0.0,-10.846,50.0,1
2.0,1.0100003,1.0200003,56.18,10.666,0.26133844,51.407,50.07,1
2.0,1.0699997,1.0799997,79.090965,5.0719995,0.13161226,24.633999,50.07,1
0.0,100.01996,100.160034,6.2899995,1.0646003,0.25241157,0.132,7.0699997,1
2.0,0.38,0.38,14.641,0.0,0.0,-34.58,50.0,1
2.0,0.60000026,0.28,19.609001,0.07,0.0,37.2,50.07,1
2.0,0.386,0.34,6.2000003,2.4489996,0.30942583,18.511,49.93,1
0.0,1.3000003,0.7100003,4.6200004,1.3875997,0.21093819,3.5189996,22.07,1
1.0,1.8160001,1.8579999,7.1800003,0.6900003,0.13000001,3.9759998,21.93,1
2.0,0.434,0.27,8.75,2.1439996,0.1651474,21.07,49.93,1
2.0,0.29,0.29,2.9500003,-0.030000009,0.38,13.797,50.07,1
1.0,24.33,8.82,0.369,0.48999998,1.3300003,0.103999995,7.0,1
1.0,0.60000026,0.9499998,4.8799996,0.07,0.0,4.772,7.0699997,1
2.0,0.23,0.23,6.64,1.39,0.21,66.655,50.0,1
2.0,0.8,0.82,2.92,0.0,0.0,-35.361,50.0,1
1.0,4.4900002,1.2899997,4.2300005,0.07,0.0,3.4550004,7.0699997,1
2.0,0.53,0.53,13.936,2.47,0.18,-35.744,50.0,1
1.0,7.5600004,2.1999998,32.731,5.37,0.09,4.3689995,22.07,1
2.0,1.02,1.02,30.413,14.29,0.47,-19.315,50.0,1
2.0,1.3599997,1.2200003,23.83,0.040000007,0.11279462,18.489,50.07,1
2.0,0.064,0.099999994,1.8600003,1.4599997,0.64999974,38.67,49.93,1
1.0,19.47,19.33,6.2299995,8.76,0.07,0.248,7.0,1
2.0,0.4,0.4,76.147964,1.9399997,0.120000005,30.27,50.07,1
1.0,186.09996,186.24004,11.58,-0.07,0.07,0.132,7.0699997,1
2.0,1.0499998,0.9099997,16.449999,0.028,0.07,53.942,50.07,1
2.0,0.7500003,0.6199997,4.63,1.9731997,0.33493617,6.8819995,49.93,1
2.0,0.9800003,0.21000001,5.2889996,-0.042,0.07,18.569,49.93,1
2.0,0.12,2.2000003,2.1300004,0.93620026,0.46372727,0.8989997,50.07,1
2.0,0.278,0.19999999,6.42,1.7169997,0.18377504,27.112,50.028,1
2.0,0.19,0.19,11.654,0.07,0.0,14.82,49.93,1
2.0,0.10000001,0.10000001,1.4139997,-0.07,0.07,46.929,49.93,1
2.0,0.44,0.342,7.3100004,0.27,0.19,20.015999,49.93,1
2.0,0.6700003,0.55799985,16.630001,0.26,0.11336528,27.903,50.07,1
2.0,0.20000002,0.20000002,12.483999,15.12,0.07,45.908,50.07,1
2.0,0.97000027,0.84399974,26.67,0.66000026,0.113000005,29.626,50.07,1
2.0,0.02,0.02,0.416,0.0,0.0,-48.327,50.0,1
2.0,1.6400003,0.7300003,19.08,4.0105996,0.13729091,28.873,50.07,1
1.0,5.05,5.1899996,52.375,-0.0139999995,9.313226e-10,2.0369997,7.0699997,1
2.0,0.25,0.25,26.288,0.8700003,0.21000001,15.941999,50.07,1
3.0,0.17999999,0.10999999,2.9000003,1.0825996,0.27094278,74.221985,149.92996,1
1.0,3.6800003,3.7919998,0.07,0.07,1.2100003,0.028,7.0699997,1
2.0,0.53,0.53,14.95,3.1964,0.21380602,66.547,50.0,1
1.0,5.4399996,5.3,0.07,0.07,0.07,-0.07,7.0699997,1
2.0,0.256,0.252,8.66,3.1931996,0.30175486,31.193,49.93,1
0.0,5.0820003,5.096,0.9650003,0.2716,0.21165591,0.294,22.056,1
2.0,0.39,0.9800001,24.81,5.0597997,0.13168958,23.632,50.07,1
2.0,0.5860002,0.45999986,5.3259997,-0.07,0.07,33.873,49.93,1
2.0,0.73,0.72,22.15,0.0,0.0,59.484,50.0,1
2.0,0.10000001,0.10000001,3.4099996,3.4400003,1.1199996,59.008,50.07,1
0.0,6.9600005,7.1099997,49.36,9.5738,0.12226786,7.0909996,21.93,1
0.0,2.3500004,1.1199996,5.82,1.6071997,0.19098473,2.5139997,22.07,1
0.0,1.5199997,1.3900003,4.184,0.07,0.0,2.8340003,7.035,1
2.0,0.45999986,0.28,3.6800003,0.7532003,0.11218667,7.1449995,50.07,1
2.0,2.1900003,1.0799997,22.24,4.5961995,0.13415878,22.02,50.07,1
1.0,0.02,0.02,0.0,16.53,0.0,0.0,7.0,1
1.0,-0.05,-0.05,-0.07,0.07,0.8200003,-0.9720001,7.0699997,1
1.0,0.25,0.19999999,0.66000026,-0.07,0.07,4.4680004,7.0,1
3.0,0.7400003,4.4500003,13.610001,3.0345998,0.14671053,2.9570003,150.0,1
2.0,0.14,0.3,4.7300005,1.4119997,0.20958334,20.94,49.93,1
1.0,1.52,1.52,5.323,1.65,0.31,30.855,22.0,1
0.0,5.8500004,5.9999995,20.970001,-0.07,0.0,3.6179998,7.0699997,1
2.0,1.7499996,1.6100003,16.634,6.634,9.313226e-10,10.013,49.93,1
2.0,0.7000003,0.72000027,27.93,5.5596004,0.12955715,43.147,49.93,1
2.0,0.63,0.12,19.73,4.0748,0.20652813,164.417,50.0,1
0.0,1.3499997,1.2200003,8.5,0.43,0.16773629,6.5730004,21.93,1
2.0,0.9900003,2.5400002,27.484,4.5599995,0.09,29.868,50.07,1
2.0,0.42,0.7899997,8.57,4.93,0.5099997,24.342,49.93,1
2.0,0.48999998,0.406,14.190001,0.6200003,0.110000014,34.022,50.07,1
0.0,2.32,2.32,7.56,1.8422,0.24367724,-12.812,22.0,1
1.0,2.47,2.47,1.335,16.4,1.11,5.98,7.0,1
2.0,0.23000002,0.23000002,-0.24400002,0.7599997,0.35,9.990001,50.07,1
2.0,0.27,0.27,12.49,0.0,0.0,63.036,50.0,1
2.0,0.060000002,0.060000002,2.9669998,1.2700003,0.252,49.553,50.07,1
2.0,0.5700003,0.43,6.916,-0.07,0.07,35.916,49.93,1
2.0,0.38,0.38,17.229,0.0,0.0,-21.197,50.0,1
2.0,0.25800002,0.19800001,5.55,1.5583997,0.19483986,23.403,49.944,1
2.0,0.39,0.26000002,3.0509996,4.1024003,0.41340742,36.888,49.93,1
2.0,0.19,0.099999994,3.9380002,1.0499998,0.17,33.47,50.07,1
2.0,1.5900003,0.44,11.747,2.1999998,0.194,31.629,50.07,1
1.0,14.2,26.53,15.435,0.0,0.0,0.582,22.0,1
1.0,2.3199997,2.1800003,7.91,10.650001,0.07,3.4140003,7.0,1
2.0,0.26,0.35,5.4500003,0.07,0.0,13.212999,49.93,1
0.0,0.0,0.0,0.0,0.0,0.0,18.513,7.0,1
2.0,0.38,0.5699997,7.546,1.4485997,0.1123545,24.456999,49.93,1
0.0,16.65,0.42,35.28,6.9174,0.19607143,84.0,22.0,1
2.0,0.33,0.33,6.83,0.0,0.0,-48.889,50.0,1
2.0,0.14,0.34,11.924001,0.07,0.0,44.492,49.958,1
2.0,1.0899997,0.9299997,8.804,11.093,0.38830623,35.14,49.93,1
2.0,0.8900003,0.7599997,4.3500004,1.8877997,0.341267,5.3949995,49.93,1
1.0,89.22004,19.550001,20.18,0.07,0.07,0.95499986,7.0,1
2.0,0.28,0.28,5.41,13.62,0.07,15.187,50.07,1
2.0,0.27,0.27,10.0,2.2936,0.22936,-31.871,50.0,1
2.0,0.25,0.26,2.81,0.976,0.34733096,-28.797,50.0,1
2.0,0.22,0.6699997,5.74,1.5827997,0.19355401,35.945,50.0,1
2.0,0.67,0.67,6.59,35.73,0.0,9.836,50.0,1
0.0,35.39,9.91,16.24,3.3826003,0.14168608,0.5320001,22.07,1
2.0,1.0699997,0.93999976,14.17,4.7002,0.40831205,56.273,50.07,1
1.0,67.44004,17.76,14.56,0.07,0.0,0.7509997,7.0,1
1.0,3.7800002,1.1199996,13.059999,0.07,0.0,3.4439998,7.0,1
2.0,0.53,0.53,15.49,18.12,1.17,-47.709,50.0,1
0.0,17.522,17.486,21.59,-0.07,0.0,1.3079997,7.0699997,1
2.0,0.13000001,0.43,5.5969996,1.2699997,0.15,27.565,50.07,1
2.0,0.29,0.29,15.25,0.07,0.0,19.388,49.93,1
2.0,0.43,0.43,15.164,2.65,0.17,-27.748,50.0,1
2.0,0.42,0.406,14.515,4.3399997,0.5399997,41.741,49.958,1
2.0,2.0199997,1.8800004,2.0599997,1.1500003,0.25236174,3.3610003,49.972,1
1.0,27.970001,11.4,6.72,3.2600002,0.43,0.5169997,7.0699997,1
0.0,0.9900003,0.8499997,23.289999,-0.07,0.007,25.169,22.07,1
2.0,5.4100003,5.42,11.714,4.8954005,0.27168155,4.4150004,49.93,1
2.0,0.24,0.7000003,14.08,15.78,1.0400003,22.529999,49.93,1
2.0,0.20000002,0.20000002,4.2099996,15.3,0.07,15.2630005,50.07,1
2.0,0.53000015,0.7099997,22.922,3.7640002,0.10000001,29.529,49.93,1
0.0,0.32,0.26,1.5000004,0.3628,0.11649682,4.0959997,22.056,1
2.0,0.089999996,0.099999994,-0.07,-0.07,0.0,-0.07,49.93,1
2.0,1.04,1.04,40.54,7.4176,0.18296991,63.23,50.0,1
0.0,1.6259998,1.6079999,11.900001,2.5896003,0.15218881,7.646,21.93,1
2.0,0.7000003,0.67200017,4.6600003,2.1499996,0.9900001,7.5779996,50.07,1
0.0,19.449999,19.300001,3.1699996,13.35,4.399032,0.09,21.93,1
2.0,0.5,0.37,1.4399997,-0.07,0.07,22.865,49.93,1
2.0,1.0699997,0.9299997,14.375999,29.52,0.07,14.236,49.93,1
1.0,3.4100003,3.5219998,0.07,0.07,0.9779999,-0.07,7.0699997,1
0.0,3.6999998,1.03,7.2500005,1.4119997,0.113333344,2.0869997,7.0699997,1
2.0,0.07,0.34,7.0400004,1.8389997,0.1788045,26.403,49.93,1
2.0,0.26,0.48999998,19.317,-0.07,0.0,46.23,49.944,1
0.0,1.5,3.56,10.47,2.379,0.22722062,6.98,22.0,1
0.0,235.35995,235.50003,11.67,2.5164003,0.29296553,-3.0170002,22.07,1
0.0,5.6200004,1.7699997,5.9100003,1.6315997,0.33113712,3.4480002,22.07,1
2.0,0.8000003,0.75400007,22.37,4.505,0.13387701,30.394,49.93,1
2.0,1.0699997,0.93999976,11.030001,2.5149999,0.15531532,11.059999,49.93,1
2.0,0.3,0.3,1.9300003,-0.060000002,0.113000005,8.766,49.93,1
1.0,1.0000004,0.45,5.0600004,0.07,0.0,4.864,7.0699997,1
1.0,0.9580001,0.98600024,1.1900003,-0.030000009,0.28,1.4249997,7.0699997,1
1.0,1.4899997,1.3500003,4.5299997,0.07,0.07,11.25,7.0699997,1
2.0,0.85,3.64,27.0,5.4046,0.20017037,2.692,50.0,1
1.0,138.67996,138.82004,11.4,10.47,1.0000002,0.152,7.0699997,1
2.0,0.089999996,0.072,0.85599995,0.07,0.0,29.028,49.93,1
2.0,0.9000003,0.83,14.67,5.0399995,1.1000003,17.829,49.93,1
1.0,5.47,5.3300004,4.2400002,0.04,0.17,0.86800027,22.07,1
2.0,0.5499997,0.5399997,23.32,16.57,0.07,38.045002,50.07,1
2.0,15.37,15.2300005,33.312,-0.07,0.07,58.502,50.07,1
3.0,1.8600003,2.0099998,147.72003,27.416601,0.25616053,76.037964,150.0,1
0.0,1.2699997,1.1400003,8.13,16.04,0.07,6.591,22.07,1
2.0,0.23,20.61,6.55,1.6592,0.25331298,0.318,50.0,1
1.0,14.62,14.4800005,11.51,3.8699996,0.6999997,0.7259997,7.0699997,1
0.0,3.53,0.11,13.21,2.8792,0.2179561,120.091,22.0,1
1.0,0.54000014,0.4,4.9539995,0.042,0.07,10.321,7.0699997,1
2.0,1.1699997,1.1799997,37.420002,7.2500005,0.12525207,33.845,49.93,1
2.0,0.5500002,0.5500002,30.625,4.0699997,0.6799997,11.174,50.07,1
2.0,0.372,0.34,13.59,3.0345998,0.14702782,40.246,49.93,1
2.0,0.93,0.93,10.19,0.0,0.0,-12.102,50.0,1
1.0,17.58,17.58,12.38,4.09,0.33,-6.411,7.0,1
2.0,0.8700003,0.7299997,13.429,-0.22999999,0.110000014,16.944,49.93,1
2.0,0.7900003,0.78000027,152.98303,3.3639996,0.14292826,21.719,50.07,1
1.0,12.4,12.4,15.01,14.11,0.94,-6.265,7.0,1
2.0,0.27,0.27,11.69,6.2,0.53,60.847,50.0,1
2.0,0.60000026,0.60000026,31.996,1.5461997,0.11247219,15.334,50.07,1
1.0,20.51,5.45,5.015,3.6900003,0.8300003,0.84899974,22.07,1
2.0,0.6400003,0.62200016,22.1,4.4562,0.13415878,38.294,49.93,1
3.0,-0.05,-0.05,0.07,7.8900003,0.07,-0.07,150.0,1
2.0,1.2199997,3.7200003,56.32,10.8303995,0.121296,49.272,50.07,1
2.0,0.72,0.26,16.0,3.3916,0.211975,61.538,50.0,1
1.0,16.3,16.16,14.75,7.4599996,1.2000003,0.8429997,7.0699997,1
0.0,0.93,3.8,6.97,0.0,0.0,7.495,22.0,1
0.0,18.32,18.18,25.05,0.42,0.13170537,1.4389997,21.93,1
0.0,0.089999996,-0.04,0.08000001,0.55800027,3.1833336,5.0699997,7.0699997,1
2.0,2.07,2.07,40.825,6.5,0.16,-8.318,50.0,1
2.0,1.0699997,0.93999976,2.5739996,3.6754003,0.4187337,10.564,50.07,1
1.0,1.3,1.3,3.77,0.0,0.0,-4.638,7.0,1
2.0,0.458,0.454,14.0,4.758,0.2681663,32.047,49.93,1
2.0,0.47,0.368,9.68,2.2728,0.17423591,23.85,49.93,1
1.0,64.799965,64.799965,9.360001,3.4799998,0.71999973,0.173,7.0699997,1
2.0,0.37,0.8699997,7.07,1.8389997,0.17775911,54.881,50.07,1
2.0,0.34,0.32999998,6.88,-0.060000002,0.1792662,26.801,49.93,1
2.0,0.0,0.0,13.85,3.0012,0.21669315,-20.776,50.0,1
1.0,6.55,6.55,12.967,2.32,0.18,38.799,22.0,1
2.0,0.56,0.56,16.01,2.928,0.18288569,66.643,50.0,1
2.0,0.27,0.27,10.04,1.8422,0.18348606,-19.087,50.0,1
2.0,0.42,0.42,12.465,0.14,0.110000014,35.884,50.07,1
0.0,13.900001,0.9599999,25.32,5.0174003,0.2714812,24.445,22.07,1
2.0,0.38,0.38,7.01,0.0,0.0,66.063,50.0,1
2.0,0.52000004,1.8500003,15.679999,-0.07,0.0,34.759,50.07,1
2.0,1.0,1.0,23.583,3.91,0.17,-34.52,50.0,1
1.0,1.5,6.85,5.62,1.22,0.22,3.747,7.0,1
2.0,0.35,0.35,14.719999,21.62,0.07,34.811,50.07,1
2.0,0.35,1.2500004,10.22,2.4123998,0.15763849,34.37,50.07,1
2.0,0.44,1.4300003,3.0800004,0.07,0.0,8.444,50.07,1
0.0,5.7300005,5.8799996,15.84,16.6132,0.96979886,2.8079996,7.0,1
2.0,0.061999995,0.089999996,0.75399977,0.35,1.0100003,40.43,49.93,1
0.0,1.02,3.13,4.0,1.1956,0.2989,1.278,7.0,1
2.0,0.8000003,0.6599997,4.8240004,0.10999999,0.16000001,6.7739997,50.07,1
2.0,0.52000004,0.26,11.693,0.07,0.0,26.21,49.93,1
3.0,1.9600003,2.1099997,155.68004,28.8684,0.2559675,76.20896,150.0,1
2.0,0.8,0.8,16.936,2.92,0.17,63.162,50.0,1
1.0,22.880001,11.599999,6.7899995,4.2300005,0.5699997,0.22300002,7.0699997,1
2.0,1.0200001,0.8899997,22.58,4.5416,0.13360265,23.664,49.93,1
2.0,1.0500003,0.42,8.111,0.042,0.07,22.904001,49.93,1
2.0,2.0699997,1.9400003,8.851,4.4440002,0.274161,10.93,49.93,1
2.0,0.8200003,2.0300002,20.699999,15.54,0.8200003,27.577,50.07,1
2.0,0.060000002,0.060000002,0.007000005,0.45,5.9600005,0.41500002,50.07,1
0.0,56.25,20.69,31.0,0.07,0.0,1.4370003,21.93,1
2.0,0.7400003,0.6239998,16.970001,3.5168004,0.14049296,25.129,49.93,1
2.0,1.0000002,1.0100002,45.33,-0.07,0.0,48.368,49.93,1
3.0,1.5699997,1.5699997,262.75113,21.176,0.117126524,75.26304,149.92996,1
1.0,0.6,2.06,12.932,0.0,0.0,21.553,7.0,1
2.0,0.27,0.5699997,7.126,1.8389997,0.17775911,37.649,49.93,1
2.0,0.35,0.34,10.22,2.3302,0.22800392,-29.975,50.0,1
2.0,1.0,4.4,37.3,0.0,0.0,37.3,50.0,1
1.0,3.1300004,1.6799997,9.477,8.759999,0.83999974,2.9130003,22.07,1
1.0,8.13,35.74,7.739,0.0,0.0,0.952,22.0,1
2.0,0.7000003,0.5699997,4.6000004,1.3875997,0.21214134,7.3669996,49.93,1
2.0,1.0,4.7,26.015,24.71,0.95,26.015,50.0,1
1.0,1.7300003,1.8699996,48.396,-0.07,0.0,5.7040005,7.0699997,1
0.0,0.7,0.69,2.33,33.3,0.0,3.377,22.0,1
2.0,0.35999998,0.332,7.2300005,-0.13000001,0.11383562,25.242,49.93,1
2.0,0.7000003,1.2500004,9.84,0.07,0.0,7.3320003,50.07,1
0.0,3.716,3.768,13.940001,-0.055999998,0.0,3.8159997,22.07,1
1.0,26.64,26.5,29.004,-0.07,0.0,0.22899999,7.0,1
0.0,2.3999996,2.2600002,1.0499998,-0.07,0.07,3.0970004,7.0,1
0.0,5.4500003,5.6,19.210001,-0.07,0.0,3.5559998,7.0699997,1
2.0,0.8700003,0.8700003,137.85696,19.5,1.0800003,21.195,50.07,1
0.0,20.199999,20.07,22.5,4.6693997,0.13378379,1.1909997,7.0,1
2.0,0.15,0.14,1.5839998,1.3574003,0.34085387,25.025,50.07,1
2.0,0.32,0.79,23.050001,4.7669997,0.13315745,29.336,50.0,1
1.0,19.630001,19.77,52.071,-0.07,0.07,0.444,7.0699997,1
1.0,0.6900003,0.5499997,0.051999997,-0.07,0.07,4.8170004,21.93,1
2.0,1.2300003,0.5,9.105,0.07,0.056,20.942,49.93,1
1.0,0.54000014,1.7300003,4.8359995,0.07,0.0,2.5780003,22.07,1
2.0,0.22,0.22,-0.35300002,0.6253997,0.9731172,2.5850003,50.07,1
2.0,1.0599998,0.33,15.08,2.8149996,0.23887807,37.595,50.07,1
2.0,0.5500002,0.486,12.070001,-0.07,0.0,24.35,49.93,1
2.0,0.27,0.6999997,8.351,1.7099997,0.120000005,11.006,50.07,1
3.0,1.5100003,1.7799997,201.71004,37.2986,0.25532335,117.84796,150.0,1
2.0,0.5900003,0.5900003,207.79996,3.0999997,0.07000001,41.655,50.07,1
2.0,0.62,0.62,21.237,3.56,0.17,-21.201,50.0,1
2.0,0.6300003,0.71999973,4.3700004,0.07,0.0,5.6899996,49.93,1
2.0,0.82,0.82,22.68,7.381,0.3254409,-13.135,50.0,1
2.0,1.7499996,1.6200004,5.9900002,0.042,0.0,3.6559997,49.93,1
2.0,0.24,0.44999993,6.2300005,1.6925997,0.18755555,53.693,50.07,1
0.0,3.6399996,3.4900002,39.75,16.53,0.07,11.076,22.07,1
2.0,0.25,0.176,6.7200003,1.7779996,0.18154639,35.807,49.93,1
1.0,9.43,14.57,34.13,5.49,0.16,2.342,7.0,1
2.0,0.10999999,0.17999999,3.7400002,1.2289997,0.2341995,34.706,49.93,1
2.0,0.72000027,0.58999974,13.58,2.8946004,0.16118681,20.751999,49.93,1
2.0,0.17,0.17999999,2.6100004,1.3509997,0.4079851,24.434,49.93,1
1.0,69.020035,68.87996,-0.321,0.07,0.07,0.06400001,7.0699997,1
1.0,0.9400003,0.7999997,2.5079997,-0.07,0.07,5.919,7.0,1
2.0,4.656613e-09,4.656613e-09,2.5459998,10.39,0.07,35.301,50.07,1
2.0,1.0100002,1.0100002,268.3391,6.4384,0.11305261,36.941,50.07,1
2.0,1.0200001,1.9800003,68.660034,21.3166,0.32580346,33.529,49.93,1
2.0,0.5,0.472,9.217,2.5899997,0.77999973,21.668,50.07,1
0.0,3.3,0.02,10.8,2.44,0.22592592,540.0,22.0,1
2.0,0.22,0.12,5.0720005,1.2199997,0.15,34.35,50.07,1
2.0,0.28,0.5999997,4.4950004,0.07,0.0,6.883,50.07,1
2.0,0.9400003,2.3100004,18.271,-0.07,0.0,20.991,50.07,1
0.0,114.87996,116.020035,5.9799995,1.6193997,0.3321658,0.12099999,7.0699997,1
